Date,Open,High,Low,Close,Adj Close,Volume,Name
2016-01-01 00:00:00,129.6367035,130.8699799,112.8107071,119.3021011,91.37004852,132039823,IBM
2017-01-01 00:00:00,159.655838,171.3671112,158.0688324,166.8451233,132.6511078,92847665,IBM
2018-01-01 00:00:00,147.7055511,163.6042023,146.7877655,156.5009613,129.2529602,151760375,IBM
2019-01-01 00:00:00,107.0841293,129.4550629,106.7782059,128.508606,110.9349823,125924904,IBM
2020-01-01 00:00:00,129.0630951,139.3785858,127.3422546,137.4091797,124.3076553,118459187,IBM
2021-01-01 00:00:00,120.3154907,126.4244766,112.1988525,113.8718948,108.4170609,183999975,IBM
2010-01-01 00:00:00,41.50999832,42.90000153,39.27999878,39.77000046,31.18779182,7213800,IFF
2011-01-01 00:00:00,56.06000137,57.72000122,54.97000122,57.04999924,45.70879745,10244500,IFF
2012-01-01 00:00:00,53.38999939,57.13999939,52.04999924,55.81000137,45.62000275,10666800,IFF
2013-01-01 00:00:00,67.56999969,71.41999817,67.5,70.43000031,58.83624649,7372300,IFF
2014-01-01 00:00:00,85.98000336,88.01000214,84.51000214,86.68000031,73.75222015,8717400,IFF
2015-01-01 00:00:00,101.4199982,110.9700012,97.58999634,106.1100006,91.85456848,10741900,IFF
2016-01-01 00:00:00,118.3099976,119.5699997,108.0800018,116.9599991,103.1004486,11553000,IFF
2017-01-01 00:00:00,118.4499969,120.3600006,113.1600037,117.2099991,105.3271866,10803500,IFF
2018-01-01 00:00:00,153.0399933,157.3999939,148.5800018,150.3000031,137.6165924,7542600,IFF
2019-01-01 00:00:00,133.3300018,142.3099976,131.1499939,141.7799988,132.648941,13839300,IFF
2020-01-01 00:00:00,129.3999939,137.3500061,122.3099976,131.1100006,125.4927216,21484400,IFF
2021-01-01 00:00:00,109.5500031,127.1299973,103.9400024,112.3799973,110.5038681,144324100,IFF
2010-01-01 00:00:00,25.39261055,26.71874046,21.13404846,21.39553833,13.9615078,109985152,IP
2011-01-01 00:00:00,25.68211746,27.68065262,25.41128731,26.97089195,17.89476395,126901720,IP
2012-01-01 00:00:00,28.23165131,30.42630386,27.50321388,29.08149529,19.97588921,100268534,IP
2013-01-01 00:00:00,37.47721481,39.91468048,36.91687775,38.68193817,27.48504639,77731636,IP
2014-01-01 00:00:00,45.36862564,46.09706497,42.3241272,44.58415604,32.56593323,75520363,IP
2015-01-01 00:00:00,51.00378799,52.54734802,48.6268959,49.86742401,37.51836395,66048260,IP
2016-01-01 00:00:00,35.1893959,35.98484802,30.77651405,32.39583206,25.20922661,105667479,IP
2017-01-01 00:00:00,50.29356003,55.73863602,49.6306839,53.59848404,43.5432663,53936997,IP
2018-01-01 00:00:00,55.58712006,63.39015198,55.17045593,59.52651596,50.10278702,55129218,IP
2019-01-01 00:00:00,37.79356003,45.47348404,37.42424011,44.91477203,39.22635269,70192954,IP
2020-01-01 00:00:00,44.01515198,44.08143997,37.91666794,38.5606041,35.26254654,62662091,IP
2021-01-01 00:00:00,47.00757599,50.55871201,45.58712006,47.64204407,45.93637466,58607366,IP
2010-01-01 00:00:00,7.449999809,7.619999886,6.380000114,6.460000038,4.62740469,113769400,IPG
2011-01-01 00:00:00,10.71000004,11.34000015,10.35999966,10.68999958,7.657425404,103944300,IPG
2012-01-01 00:00:00,9.979999542,10.80000019,9.93999958,10.32999992,7.584294319,132988700,IPG
2013-01-01 00:00:00,11.27000046,12.25,11.26000023,12.10999966,9.093272209,109754800,IPG
2014-01-01 00:00:00,17.60000038,17.85000038,16.20999908,16.31999969,12.50596714,73027000,IPG
2015-01-01 00:00:00,20.85000038,20.94000053,19,19.94000053,15.58898926,76690000,IPG
2016-01-01 00:00:00,22.88999939,23.38999939,20.63999939,22.44000053,17.9450531,97254700,IPG
2017-01-01 00:00:00,23.64999962,24,22.86000061,23.53000069,19.31400108,65345700,IPG
2018-01-01 00:00:00,19.31999969,22.13999939,19.14999962,21.88999939,18.5644722,102195300,IPG
2019-01-01 00:00:00,20.35000038,22.84000015,20.02000046,22.75,19.99877167,91238900,IPG
2020-01-01 00:00:00,23.27000046,24.14999962,22.38999939,22.70000076,20.84283638,64487400,IPG
2021-01-01 00:00:00,23.46999931,25.56999969,23.04999924,24.06999969,23.27091217,70959300,IPG
2010-01-01 00:00:00,38.09999847,42.22000122,37.68000031,37.79000092,36.17882156,40193500,J
2011-01-01 00:00:00,46.20999908,55.72999954,44.91999817,51.36999893,49.17984772,33749500,J
2012-01-01 00:00:00,41.59000015,46.43999863,40.52999878,44.75999832,42.85165787,22924300,J
2013-01-01 00:00:00,43.50999832,49.40999985,43.29999924,48.11000061,46.05883789,17836300,J
2014-01-01 00:00:00,63.66999817,66.87999725,60.45999908,60.70999908,58.12163162,21247300,J
2015-01-01 00:00:00,44.81000137,45.02999878,37.86999893,38.09999847,36.4756012,29058800,J
2016-01-01 00:00:00,41.34999847,42.11999893,35.20000076,39.22999954,37.55742645,21458600,J
2017-01-01 00:00:00,57.68999863,62.20000076,56.38000107,58.54999924,56.05371857,16468900,J
2018-01-01 00:00:00,66.5,72.18000031,66.25,69.45999908,67.2257843,20876800,J
2019-01-01 00:00:00,57.52000046,64.83000183,56.93999863,64.80000305,63.27729797,24455500,J
2020-01-01 00:00:00,89.90000153,97.93000031,88.66000366,92.52999878,91.13845062,17073700,J
2020-01-30 00:00:00,,,,,,,J
2021-01-01 00:00:00,109,116.7300034,100.1100006,100.9599991,100.3175735,13540800,J
2010-01-01 00:00:00,64.70999908,65.94999695,62.22000122,62.86000061,44.16322708,245125300,JNJ
2011-01-01 00:00:00,62.63000107,63.54000092,59.68999863,59.77000046,43.47369003,257253400,JNJ
2012-01-01 00:00:00,65.58999634,66,64.33999634,65.91000366,49.6842804,212136100,JNJ
2013-01-01 00:00:00,71.01999664,74.80000305,70.30000305,73.91999817,57.78411484,209813800,JNJ
2014-01-01 00:00:00,91.13999939,95.37999725,88.15000153,88.47000122,71.25843048,192804300,JNJ
2015-01-01 00:00:00,105.0500031,106.5,100.0899963,100.1399994,82.89435577,195025900,JNJ
2016-01-01 00:00:00,101.7099991,104.75,94.27999878,104.4400024,89.01610565,211278000,JNJ
2017-01-01 00:00:00,115.7799988,117,110.7600021,113.25,99.25307465,143312500,JNJ
2018-01-01 00:00:00,139.6600037,148.3200073,138.1000061,138.1900024,124.2574768,170954200,JNJ
2019-01-01 00:00:00,128.1300049,135.1900024,125,133.0800018,122.9083252,174392900,JNJ
2020-01-01 00:00:00,145.8699951,151.1900024,141.3800049,148.8699951,141.3672485,150462900,JNJ
2021-01-01 00:00:00,157.2400055,173.6499939,154.1300049,163.1300049,159.1199036,184488700,JNJ
2010-01-01 00:00:00,18.72843742,20.23795509,18.34845543,18.44215012,12.54781818,154597229,JCI
2010-01-27 00:00:00,,,,,,,JCI
2011-01-01 00:00:00,21.69021606,23.61615372,21.62775421,23.33507156,16.22577477,173591183,JCI
2011-01-26 00:00:00,,,,,,,JCI
2012-01-01 00:00:00,24.70925331,26.72888565,24.67802238,26.52067566,18.82720947,112869051,JCI
2012-01-25 00:00:00,,,,,,,JCI
2013-01-01 00:00:00,31.16230392,32.94240952,30.97382164,31.65444946,22.92683792,62126860,JCI
2013-01-23 00:00:00,,,,,,,JCI
2014-01-01 00:00:00,42.80628204,44.06282806,40.99476242,42.39790726,31.29666328,57137177,JCI
2014-01-22 00:00:00,,,,,,,JCI
2015-01-01 00:00:00,46.06282806,46.31413651,41.76963425,42.73298264,32.06878281,52708843,JCI
2015-01-21 00:00:00,,,,,,,JCI
2016-01-01 00:00:00,32.92146683,36.4083786,30.30366516,36.01047134,27.57311249,99272445,JCI
2016-01-20 00:00:00,,,,,,,JCI
2017-01-01 00:00:00,41.63000107,44.70000076,41.47000122,43.97999954,38.79672623,120900300,JCI
2018-01-01 00:00:00,38.31999969,41.52999878,37.75,39.13000107,35.39986038,149466600,JCI
2019-01-01 00:00:00,29.29999924,33.88000107,29.15999985,33.77000046,31.47332001,105491900,JCI
2020-01-01 00:00:00,40.90999985,42.34000015,39.22999954,39.45000076,37.73216629,105412300,JCI
2021-01-01 00:00:00,46.61000061,52.91999817,45.90999985,49.81999969,49.00662231,92744200,JCI
2010-01-01 00:00:00,36.59999847,37.40999985,27.79999924,28.20000076,16.64012718,85996200,KLAC
2011-01-01 00:00:00,38.58000183,45.99000168,36.90000153,44.08000183,26.66489601,59913300,KLAC
2012-01-01 00:00:00,48.72000122,53.04999924,46.75,51.11000061,31.79822731,69795400,KLAC
2013-01-01 00:00:00,48.81000137,57.97000122,47.36999893,54.90999985,35.22505951,50893200,KLAC
2014-01-01 00:00:00,64,64.30000305,60.61999893,61.47000122,40.59792709,31145800,KLAC
2015-01-01 00:00:00,70.62000275,71.26000214,61.34000015,61.47000122,51.89918518,37702400,KLAC
2016-01-01 00:00:00,68.02999878,69.18000031,63.63999939,66.98999786,58.51507568,30175600,KLAC
2017-01-01 00:00:00,78.97000122,87.95999908,77.86000061,85.11000061,76.63148499,27258100,KLAC
2018-01-01 00:00:00,105.7600021,121.6500015,104.7099991,109.8000031,101.2782364,30679800,KLAC
2019-01-01 00:00:00,87.52999878,108.6500015,85.69000244,106.5699997,100.9980392,32359500,KLAC
2020-01-01 00:00:00,180.7799988,184.5,165.25,165.7400055,160.9345703,23822800,KLAC
2021-01-01 00:00:00,262.0599976,317.6000061,257.7000122,280.0700073,276.863739,22674000,KLAC
2012-01-01 00:00:00,32.56999969,34.25,32.04999924,32.47000122,20.52128983,44573100,KMI
2012-01-27 00:00:00,,,,,,,KMI
2013-01-01 00:00:00,35.81999969,38.20999908,35.74000168,37.45999908,24.60940361,126811000,KMI
2013-01-29 00:00:00,,,,,,,KMI
2014-01-01 00:00:00,35.99000168,36.45000076,33.59999847,34.00999832,23.28423691,126932700,KMI
2014-01-29 00:00:00,,,,,,,KMI
2015-01-01 00:00:00,42.31000137,42.93000031,39.95000076,41.04999924,29.4576149,250967700,KMI
2015-01-29 00:00:00,,,,,,,KMI
2016-01-01 00:00:00,14.89000034,16.46999931,11.19999981,16.45000076,12.46339035,760452700,KMI
2016-01-28 00:00:00,,,,,,,KMI
2017-01-01 00:00:00,20.92000008,22.94000053,20.87999916,22.34000015,17.40411377,257234100,KMI
2017-01-30 00:00:00,,,,,,,KMI
2018-01-01 00:00:00,18.31999969,19.82999992,17.95000076,17.97999954,14.35794449,358639800,KMI
2018-01-30 00:00:00,,,,,,,KMI
2019-01-01 00:00:00,15.19999981,18.19000053,15.10000038,18.10000038,15.08237553,372277100,KMI
2019-01-30 00:00:00,,,,,,,KMI
2020-01-01 00:00:00,21.25,21.87999916,20.76000023,20.87000084,18.24728775,292591400,KMI
2020-01-31 00:00:00,,,,,,,KMI
2021-01-01 00:00:00,13.75,16.02000046,13.47999954,14.07999992,13.19983101,371599300,KMI
2010-01-01 00:00:00,33.29000092,34.43999863,29.54000092,29.70000076,26.52079773,20024531,KSU
2011-01-01 00:00:00,48.29000092,52.72000122,47.13999939,49.97999954,44.62995529,24515327,KSU
2012-01-01 00:00:00,68.01000214,74.76999664,64.06999969,68.63999939,61.29250717,23852679,KSU
2013-01-01 00:00:00,83.48000336,95.12999725,83.48000336,93.11000061,84.04814148,23155901,KSU
2014-01-01 00:00:00,123.8300018,123.8300018,92.5,105.5899963,96.06197357,39005638,KSU
2015-01-01 00:00:00,122.0299988,122.9000015,107.5299988,110.0899963,101.1913528,27831276,KSU
2016-01-01 00:00:00,74.66999817,74.66999817,62.20000076,70.87999725,66.0986557,38417269,KSU
2017-01-01 00:00:00,84.84999847,89.08999634,79.05000305,85.91000366,81.30717468,44192165,KSU
2018-01-01 00:00:00,105.2200012,114.75,105.2200012,113.1299973,108.5755463,34444974,KSU
2019-01-01 00:00:00,95.44999695,111.0899963,92.80000305,105.75,102.8680573,23949524,KSU
2020-01-01 00:00:00,153.1600037,170.8899994,152.8800049,168.6900024,166.0170441,28607149,KSU
2021-01-01 00:00:00,204.1300049,223.5899963,198.1799927,202.6699982,201.3716278,16501738,KSU
2010-01-01 00:00:00,21.92000008,22.78000069,21.05999947,21.32999992,13.44373894,13369200,EVRG
2011-01-01 00:00:00,25.40999985,26.06999969,25.04999924,25.5,16.95663071,14768400,EVRG
2012-01-01 00:00:00,29.11000061,29.12999916,27.82999992,28.44000053,19.86052513,18241800,EVRG
2013-01-01 00:00:00,28.97999954,30.22999954,28.59000015,30.06999969,21.99485397,13441600,EVRG
2014-01-01 00:00:00,32.20999908,33.5,31.67000008,33.16999817,25.33809662,22168300,EVRG
2015-01-01 00:00:00,41.31999969,44.02999878,40.33000183,42.72000122,33.91197968,21980100,EVRG
2016-01-01 00:00:00,42.11000061,43.59000015,40.00999832,43.56000137,35.93376541,18879500,EVRG
2017-01-01 00:00:00,56.49000168,56.59999847,54.25,54.68999863,46.45053101,14649600,EVRG
2018-01-01 00:00:00,52.79999924,53.31000137,50.06999969,51.65999985,45.21027374,12762100,EVRG
2019-01-01 00:00:00,56.70999908,57.86000061,55.13000107,57.31999969,51.76119232,38750500,EVRG
2020-01-01 00:00:00,65.15000153,72.62000275,62.93000031,72.16000366,67.27865601,60335800,EVRG
2021-01-01 00:00:00,55.36000061,55.63999939,52.13000107,53.72999954,51.88579178,36797600,EVRG
2010-01-01 00:00:00,53.31000137,55.45000076,52.54999924,54.41999817,37.01044083,43112100,K
2011-01-01 00:00:00,51.22999954,52.20000076,50.02999878,50.29999924,35.27072906,45941800,K
2012-01-01 00:00:00,50.97000122,51.84999847,49.06999969,49.52000046,35.84106064,40449000,K
2013-01-01 00:00:00,56.33000183,58.90000153,56.04000092,58.5,43.77111816,27652900,K
2014-01-01 00:00:00,60.97999954,61.36000061,57.50999832,57.97999954,44.67107773,37575800,K
2015-01-01 00:00:00,65.62999725,69.88999939,64.13999939,65.58000183,52.03834915,40134500,K
2016-01-01 00:00:00,71.58999634,73.88999939,68.73000336,73.44000244,60.05474854,36346400,K
2017-01-01 00:00:00,73.70999908,73.73000336,71.05000305,72.70999908,61.06643295,32533900,K
2018-01-01 00:00:00,68.02999878,69.20999908,64.66000366,68.11000061,58.96975708,63290200,K
2019-01-01 00:00:00,56.77999878,59.95000076,56.11000061,59.00999832,52.80779266,45591700,K
2020-01-01 00:00:00,69.12999725,71.05000305,67.37999725,68.20999908,63.43864059,35114200,K
2021-01-01 00:00:00,62.02000046,63.41999817,57.04000092,58.93999863,56.78981781,69216300,K
2010-01-01 00:00:00,61.63949966,61.95589447,56.6347084,56.94151688,37.85258484,59491886,KMB
2011-01-01 00:00:00,60.57526398,63.91179276,59.76030731,62.06135941,43.05002594,56568044,KMB
2012-01-01 00:00:00,70.91083527,71.18888092,67.59348297,68.60977936,49.61775589,57193532,KMB
2013-01-01 00:00:00,81.85043335,85.90603638,80.46021271,85.81974792,64.41376495,44773698,KMB
2014-01-01 00:00:00,100.0191727,105.867691,98.57142639,104.8609772,81.36556244,43496336,KMB
2015-01-01 00:00:00,115.25,119.0100021,107.9100037,107.9599991,86.34362793,41925200,KMB
2016-01-01 00:00:00,125.9100037,130.0500031,121.5,128.4199982,106.041832,51544300,KMB
2017-01-01 00:00:00,114.1600037,122.8399963,113.7099991,121.1299973,102.9984665,42469700,KMB
2018-01-01 00:00:00,120.8099976,123.5,112,117,102.5986176,60348600,KMB
2019-01-01 00:00:00,112.8000031,117.9700012,107.4400024,111.3799973,101.3009796,57433800,KMB
2020-01-01 00:00:00,137.3999939,149.2299957,134.6199951,143.2400055,134.4360809,35034300,KMB
2021-01-01 00:00:00,134.3500061,140.9799957,129.3200073,132.1000061,127.6863556,46096700,KMB
2010-01-01 00:00:00,10.26500034,10.97999954,10.00500011,10.71500015,8.638302803,357970600,KR
2011-01-01 00:00:00,11.21500015,11.22500038,10.54500008,10.69999981,8.780334473,272627600,KR
2012-01-01 00:00:00,12.23999977,12.41499996,11.85000038,11.88000011,9.933873177,178877400,KR
2013-01-01 00:00:00,13.17000008,14,12.60000038,13.85000038,11.82737923,149335800,KR
2014-01-01 00:00:00,19.62999916,19.82999992,17.85499954,18.04999924,15.68505573,186075600,KR
2015-01-01 00:00:00,32.05500031,35.02999878,31.19000053,34.52500153,30.43893051,174078600,KR
2016-01-01 00:00:00,41.15999985,42.41999817,36.43999863,38.81000137,34.58900452,177245200,KR
2017-01-01 00:00:00,34.5,34.99000168,32.68999863,33.95999908,30.670784,134534400,KR
2018-01-01 00:00:00,27.54000092,31.45000076,26.54000092,30.36000061,27.93347168,225256800,KR
2019-01-01 00:00:00,27.38999939,29.61000061,27.07999992,28.32999992,26.558321,132142700,KR
2020-01-01 00:00:00,29.03000069,29.15999985,26.71999931,26.86000061,25.77309608,111647900,KR
2021-01-01 00:00:00,31.77000046,42.99000168,31.43000031,34.5,33.81103134,296138200,KR
2010-01-01 00:00:00,39.70000076,41.56000137,32.59999847,33.00999832,29.36509323,53865300,LRCX
2011-01-01 00:00:00,51.68999863,54.29000092,46.27000046,49.88999939,44.3812294,57590800,LRCX
2012-01-01 00:00:00,37.72000122,44.47000122,36.15000153,42.59000015,37.88727951,92861300,LRCX
2013-01-01 00:00:00,37.02000046,42.24000168,36.84000015,41.13999939,36.59738541,53851000,LRCX
2014-01-01 00:00:00,54.04000092,56.52000046,50.16999817,50.61000061,45.02172852,47719400,LRCX
2015-01-01 00:00:00,79.87000275,82.16000366,75.48999786,76.44000244,68.50569916,38450500,LRCX
2016-01-01 00:00:00,77.76999664,78.55000305,66.13999939,71.79000092,65.23952484,65150100,LRCX
2017-01-01 00:00:00,106.6800003,119.1399994,105.7900009,114.8600006,105.9876938,39569100,LRCX
2018-01-01 00:00:00,185.1499939,218.4799957,183.8699951,191.5200043,178.8705597,77262900,LRCX
2019-01-01 00:00:00,133.4600067,172.8999939,131.3500061,169.5800018,161.8520355,72624000,LRCX
2020-01-01 00:00:00,295.7799988,319,287.5400085,298.2099915,290.7198792,35559500,LRCX
2021-01-01 00:00:00,478.1499939,585.4199829,473.3200073,483.9500122,479.5802002,32412000,LRCX
2010-01-01 00:00:00,20.5,21.36000061,18.26000023,18.26000023,11.60666943,28681100,LEG
2011-01-01 00:00:00,22.98999977,23.46999931,22.25,22.53000069,15.03224468,21013600,LEG
2012-01-01 00:00:00,23.5,23.72999954,21.29000092,21.45999908,15.03965282,36590300,LEG
2013-01-01 00:00:00,27.62000084,29.92000008,27.25,29.44000053,21.65648079,24709500,LEG
2014-01-01 00:00:00,30.87000084,30.94000053,29.30999947,30.02000046,22.94384956,24446600,LEG
2015-01-01 00:00:00,42.63999939,45.79000092,41.36000061,42.63000107,33.7261467,30932700,LEG
2016-01-01 00:00:00,41.27000046,41.58000183,36.63999939,41.50999832,33.77049255,23902100,LEG
2017-01-01 00:00:00,49.25,50.09000015,46.24000168,47.72000122,39.90019989,21217500,LEG
2018-01-01 00:00:00,47.93000031,49.88000107,46.24000168,46.50999832,40.05513382,23767100,LEG
2019-01-01 00:00:00,35.36999893,41.00999832,34.95000076,40.95999908,36.52526474,21828200,LEG
2020-01-01 00:00:00,51.06999969,51.75999832,47.5,47.59000015,44.02494431,25190700,LEG
2021-01-01 00:00:00,44.22999954,45.33000183,40.86999893,41,39.58026886,20525200,LEG
2010-01-01 00:00:00,12.59587002,16.5585041,12.43854523,15.10324478,14.0899992,138285561,LEN
2010-01-22 00:00:00,,,,,,,LEN
2011-01-01 00:00:00,18.57423782,20.35398293,18.12192726,19.03638268,17.93660355,103324353,LEN
2011-01-21 00:00:00,,,,,,,LEN
2012-01-01 00:00:00,19.73451233,22.72369766,19.23303795,21.13077736,20.08763123,141938419,LEN
2012-01-25 00:00:00,,,,,,,LEN
2013-01-01 00:00:00,39.28220367,42.49754333,38.80039215,40.84562302,39.05077744,91406945,LEN
2013-01-30 00:00:00,,,,,,,LEN
2014-01-01 00:00:00,38.50540924,40.15732574,35.80137634,39.48869324,37.91867065,92709723,LEN
2014-01-28 00:00:00,,,,,,,LEN
2015-01-01 00:00:00,44.23795319,47.70894623,40.56047058,44.15929031,42.57985687,110800419,LEN
2015-01-27 00:00:00,,,,,,,LEN
2016-01-01 00:00:00,47.34513474,47.4827919,38.3480835,41.44542694,40.09473038,75752261,LEN
2016-01-26 00:00:00,,,,,,,LEN
2017-01-01 00:00:00,42.67453384,46.79449463,41.52408981,43.90363693,42.62771225,50773524,LEN
2017-01-25 00:00:00,,,,,,,LEN
2018-01-01 00:00:00,63.93000031,72.16999817,62.45000076,62.65999985,61.02748489,96376300,LEN
2018-01-25 00:00:00,,,,,,,LEN
2019-01-01 00:00:00,38.56000137,47.95999908,38.43000031,47.41999817,46.3216629,99328100,LEN
2019-01-24 00:00:00,,,,,,,LEN
2020-01-01 00:00:00,56.06999969,68.58999634,55.31000137,66.36000061,65.02968597,88447000,LEN
2020-01-23 00:00:00,,,,,,,LEN
2021-01-01 00:00:00,76.68000031,88.95999908,71.51999664,83.15000153,82.27997589,56576300,LEN
2010-01-01 00:00:00,35.77000046,37.91999817,34.84000015,35.20000076,23.95932388,144879100,LLY
2011-01-01 00:00:00,35.16999817,35.61000061,34.47000122,34.77000046,25.00116348,166851100,LLY
2012-01-01 00:00:00,41.95000076,42.02999878,38.93000031,39.74000168,30.15806198,174411200,LLY
2013-01-01 00:00:00,49.93999863,54.86999893,49.18999863,53.68999863,42.65605545,148193700,LLY
2014-01-01 00:00:00,50.97000122,55.79000092,50.52000046,54.00999832,44.52047348,135541200,LLY
2015-01-01 00:00:00,69.76999664,73.47000122,68.44999695,72,61.31477737,98848100,LLY
2016-01-01 00:00:00,83.40000153,85.40000153,76.54000092,79.09999847,69.1584549,116132500,LLY
2017-01-01 00:00:00,73.94000244,78.12000275,73.54000092,77.02999878,69.15547943,97538800,LLY
2018-01-01 00:00:00,84.45999908,88.33000183,81.26999664,81.44999695,75.03451538,94853500,LLY
2019-01-01 00:00:00,114.7900009,120.1399994,111.0999985,119.8600006,113.1940155,101289300,LLY
2020-01-01 00:00:00,131.7700043,143.7200012,130.2299957,139.6399994,134.8511047,76636200,LLY
2021-01-01 00:00:00,169.0200043,218,161.7799988,207.9700012,204.865097,114161400,LLY
2010-01-01 00:00:00,25.31999969,28.44000053,24.31999969,24.57999992,19.72889709,84483900,LNC
2010-01-07 00:00:00,,,,,,,LNC
2011-01-01 00:00:00,28.17000008,30.14999962,28,28.84000015,23.18318748,72241100,LNC
2011-01-06 00:00:00,,,,,,,LNC
2012-01-01 00:00:00,20,23.07999992,19.37999916,21.54000092,17.45971298,104446400,LNC
2012-01-06 00:00:00,,,,,,,LNC
2013-01-01 00:00:00,26.71999931,29.60000038,26.69000053,28.97999954,23.82261467,56524600,LNC
2013-01-08 00:00:00,,,,,,,LNC
2014-01-01 00:00:00,51.33000183,52.54999924,46.50999832,48.02999878,40.04131317,42960300,LNC
2014-01-08 00:00:00,,,,,,,LNC
2015-01-01 00:00:00,58.09999847,58.54999924,49.83000183,49.97999954,42.19460297,51466300,LNC
2015-01-08 00:00:00,,,,,,,LNC
2016-01-01 00:00:00,49.16999817,49.50999832,36.72999954,39.45999908,33.80832672,52657100,LNC
2016-01-07 00:00:00,,,,,,,LNC
2017-01-01 00:00:00,66.91000366,70.37000275,65.18000031,67.51000214,59.23071289,26430000,LNC
2017-01-06 00:00:00,,,,,,,LNC
2018-01-01 00:00:00,77.98999786,86.68000031,76.87999725,82.80000305,73.88716125,30043000,LNC
2018-01-09 00:00:00,,,,,,,LNC
2019-01-01 00:00:00,50.11999893,59.86999893,49.70000076,58.49000168,53.18877411,46761700,LNC
2019-01-09 00:00:00,,,,,,,LNC
2020-01-01 00:00:00,59.40000153,60.15000153,54.00999832,54.47999954,50.81169128,31496500,LNC
2020-01-09 00:00:00,,,,,,,LNC
2021-01-01 00:00:00,50.79000092,53.86000061,44.59000015,45.49000168,44.24860764,31159300,LNC
2010-01-01 00:00:00,75.87000275,78.69999695,73.61000061,74.51999664,50.51512909,57485800,LMT
2011-01-01 00:00:00,70.19999695,81,69.62000275,79.59999847,55.92575836,77698600,LMT
2012-01-01 00:00:00,82.12000275,83.70999908,79.05000305,82.31999969,60.32782364,43141300,LMT
2013-01-01 00:00:00,93.79000092,96.51999664,86.72000122,86.87000275,66.69649506,50468300,LMT
2014-01-01 00:00:00,147.0500031,158.4299927,145.1199951,150.9100037,120.9248428,45547000,LMT
2015-01-01 00:00:00,192.1000061,198.8800049,186.8000031,188.3699951,155.8636322,26623300,LMT
2016-01-01 00:00:00,214,221,200.4700012,211,179.8842163,40440200,LMT
2017-01-01 00:00:00,251.1999969,259.7399902,248,251.3300018,220.3568268,30318300,LMT
2018-01-01 00:00:00,322,358.519989,317.5,354.8500061,319.1488647,30202000,LMT
2019-01-01 00:00:00,258.3599854,293.9899902,256.7900085,289.6900024,267.2427979,30270000,LMT
2020-01-01 00:00:00,392.8599854,438.9899902,390.9500122,428.1199951,405.1379089,28599300,LMT
2021-01-01 00:00:00,354.980011,354.980011,321.7200012,321.8200073,312.3652344,41345200,LMT
2010-01-01 00:00:00,36.79999924,38.40999985,35.45999908,35.77000046,33.34034348,35890600,L
2011-01-01 00:00:00,39.25999832,40.88999939,39.06000137,40.04999924,37.5970192,24005800,L
2012-01-01 00:00:00,38.47999954,39.02999878,37.02000046,37.31000137,35.25079346,24876600,L
2013-01-01 00:00:00,41.40000153,43.72999954,41.06000137,43.36999893,41.23574829,16152700,L
2014-01-01 00:00:00,48.11999893,48.15000153,44.38000107,44.59000015,42.63121033,17587800,L
2015-01-01 00:00:00,42.25999832,42.29999924,38.00999832,38.25999832,36.79259872,24442600,L
2016-01-01 00:00:00,37.75,38.00999832,34.08000183,37.00999832,35.82279205,30065000,L
2017-01-01 00:00:00,47.22999954,47.47999954,45.54000092,46.58000183,45.36747742,15863700,L
2018-01-01 00:00:00,50.24000168,53.59000015,49.68000031,51.65000153,50.57183838,25555100,L
2019-01-01 00:00:00,44.72999954,48.25,44.43999863,47.90000153,47.13885498,22285300,L
2020-01-01 00:00:00,52.72000122,53,50.25,51.45000076,50.89014816,18065100,L
2021-01-01 00:00:00,45.04000092,47.90999985,44.15999985,45.29000092,45.08221054,14237800,L
2010-01-01 00:00:00,23.51000023,23.80999947,21.61000061,21.64999962,17.47115517,243055300,LOW
2010-01-15 00:00:00,,,,,,,LOW
2011-01-01 00:00:00,25.20999908,26.29000092,23.54000092,24.79999924,20.3753624,232107000,LOW
2011-01-14 00:00:00,,,,,,,LOW
2012-01-01 00:00:00,25.65999985,27.56999969,25.44000053,26.82999992,22.52043915,299912600,LOW
2012-01-23 00:00:00,,,,,,,LOW
2013-01-01 00:00:00,36.13000107,39.25999832,34.43000031,38.18999863,32.73150635,193293100,LOW
2013-01-18 00:00:00,,,,,,,LOW
2014-01-01 00:00:00,49.54999924,49.90999985,45.61999893,46.29000092,40.32969666,139020000,LOW
2014-01-17 00:00:00,,,,,,,LOW
2015-01-01 00:00:00,69,71.11000061,65.36000061,67.76000214,60.03590012,112944500,LOW
2015-01-16 00:00:00,,,,,,,LOW
2016-01-01 00:00:00,74.69000244,76.47000122,66.93000031,71.66000366,64.4287796,119578200,LOW
2016-01-15 00:00:00,,,,,,,LOW
2017-01-01 00:00:00,71.70999908,74.75,70.48999786,73.08000183,66.82226563,104191300,LOW
2017-01-23 00:00:00,,,,,,,LOW
2018-01-01 00:00:00,93.01999664,108.9800034,91.16999817,104.7300034,97.67429352,128537300,LOW
2018-01-23 00:00:00,,,,,,,LOW
2019-01-01 00:00:00,91.22000122,98.22000122,90.23000336,96.16000366,91.34291077,98822400,LOW
2019-01-22 00:00:00,,,,,,,LOW
2020-01-01 00:00:00,120.0500031,123.1399994,116.0899963,116.2399979,112.6036377,76244300,LOW
2020-01-21 00:00:00,,,,,,,LOW
2021-01-01 00:00:00,160.7700043,175.1499939,157.1300049,166.8500061,164.4936066,81117500,LOW
